%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 5.826601982E-01 7.873594761E-02 -6.259794533E-02 6.881622225E-02 4.148729518E-02 -2.596199699E-02 8.002499491E-02
 5.764714479E-01 7.282731682E-02 -6.197401136E-02 6.830833852E-02 4.126878828E-02 -2.576762810E-02 7.952874899E-02
 5.702826381E-01 6.696514785E-02 -6.142222136E-02 6.772114336E-02 4.112209752E-02 -2.559207007E-02 7.898326963E-02
 5.640938878E-01 6.116545200E-02 -6.084432825E-02 6.715741754E-02 4.095478728E-02 -2.540924028E-02 7.845003158E-02
 5.579051375E-01 5.559404939E-02 -6.015151367E-02 6.669957936E-02 4.068745673E-02 -2.519886196E-02 7.797306776E-02
 5.517163873E-01 4.996421933E-02 -5.950827152E-02 6.619044393E-02 4.045798257E-02 -2.499075048E-02 7.746557146E-02
 5.455276370E-01 4.420883581E-02 -5.897590145E-02 6.557891518E-02 4.031195119E-02 -2.478903905E-02 7.689829171E-02
 5.393388867E-01 3.854300827E-02 -5.837117136E-02 6.499968469E-02 4.010518268E-02 -2.457283996E-02 7.633528858E-02
 5.331501365E-01 3.300203383E-02 -5.768880248E-02 6.448278576E-02 3.983620182E-02 -2.434394509E-02 7.579800487E-02
 5.269613862E-01 2.748399973E-02 -5.704708770E-02 6.393006444E-02 3.960502520E-02 -2.412635833E-02 7.523807883E-02
 5.207726359E-01 2.200927027E-02 -5.645592883E-02 6.336183846E-02 3.941800818E-02 -2.392477170E-02 7.467702776E-02
 5.145838261E-01 1.661200263E-02 -5.582803860E-02 6.279265136E-02 3.919694573E-02 -2.370213903E-02 7.410491258E-02
 5.083950758E-01 1.128914859E-02 -5.516155809E-02 6.221745908E-02 3.894216940E-02 -2.345455997E-02 7.352683693E-02
 5.022063255E-01 6.004719064E-03 -5.450376868E-02 6.163249537E-02 3.870154172E-02 -2.321522683E-02 7.293954492E-02
 4.960175753E-01 7.397272275E-04 -5.385248363E-02 6.103252247E-02 3.847513720E-02 -2.298013121E-02 7.233434170E-02
 4.898288250E-01 -4.458410200E-03 -5.319850519E-02 6.043027714E-02 3.824407607E-02 -2.274679579E-02 7.172609866E-02
 4.836400747E-01 -9.544561617E-03 -5.251676589E-02 5.982137844E-02 3.798277304E-02 -2.249306627E-02 7.109966874E-02
 4.774513245E-01 -1.461118273E-02 -5.183795094E-02 5.921085179E-02 3.772421554E-02 -2.224533632E-02 7.047353685E-02
 4.712625444E-01 -1.958641410E-02 -5.115501955E-02 5.858908594E-02 3.746877611E-02 -2.200005390E-02 6.983329356E-02
 4.650737941E-01 -2.456027083E-02 -5.047268420E-02 5.796726048E-02 3.721357882E-02 -2.175560407E-02 6.919319183E-02
 4.588850439E-01 -2.943178080E-02 -4.977737367E-02 5.733459815E-02 3.694306687E-02 -2.150397748E-02 6.854379177E-02
 4.526962936E-01 -3.426178917E-02 -4.908233881E-02 5.669935420E-02 3.666780517E-02 -2.125374973E-02 6.789418310E-02
 4.465075135E-01 -3.905961663E-02 -4.837977141E-02 5.605842173E-02 3.639055043E-02 -2.099927515E-02 6.723865867E-02
 4.403187633E-01 -4.379679635E-02 -4.768071324E-02 5.541672558E-02 3.610851616E-02 -2.074863389E-02 6.658563763E-02
 4.341300130E-01 -4.852660000E-02 -4.697517306E-02 5.477203056E-02 3.582548350E-02 -2.049342170E-02 6.592643261E-02
 4.279412627E-01 -5.316427723E-02 -4.626224563E-02 5.412937701E-02 3.552797809E-02 -2.023085952E-02 6.526050717E-02
 4.217525125E-01 -5.779693276E-02 -4.555090889E-02 5.348874629E-02 3.522912040E-02 -1.996892877E-02 6.459710747E-02
 4.155637324E-01 -6.235302240E-02 -4.482621327E-02 5.285836756E-02 3.492619470E-02 -1.969981007E-02 6.392893195E-02
 4.093749821E-01 -6.688996404E-02 -4.407879338E-02 5.222769454E-02 3.462130576E-02 -1.942409948E-02 6.325814128E-02
 4.031862319E-01 -7.135699689E-02 -4.330539703E-02 5.160246417E-02 3.431094810E-02 -1.914217696E-02 6.259004027E-02
 3.969974816E-01 -7.578721642E-02 -4.252070189E-02 5.098272115E-02 3.399600834E-02 -1.885836199E-02 6.192225218E-02
 3.908087015E-01 -8.016707003E-02 -4.175328836E-02 5.036591366E-02 3.367717564E-02 -1.857440732E-02 6.126296520E-02
 3.846199512E-01 -8.449176699E-02 -4.097410291E-02 4.975327849E-02 3.335454687E-02 -1.828852482E-02 6.060413644E-02
 3.784312010E-01 -8.880140632E-02 -4.020805657E-02 4.914009944E-02 3.302894533E-02 -1.800172590E-02 5.994959548E-02
 3.722424507E-01 -9.301861376E-02 -3.944238275E-02 4.853449762E-02 3.269386292E-02 -1.771257073E-02 5.929638073E-02
 3.660537004E-01 -9.723889828E-02 -3.867896646E-02 4.792825133E-02 3.235803172E-02 -1.742298529E-02 5.864409357E-02
 3.598649204E-01 -1.013679206E-01 -3.792391345E-02 4.732511938E-02 3.201535344E-02 -1.713203080E-02 5.799394846E-02
 3.536761701E-01 -1.054939032E-01 -3.717061877E-02 4.672289640E-02 3.167095780E-02 -1.683999971E-02 5.734500661E-02
 3.474874198E-01 -1.095463708E-01 -3.642254323E-02 4.612484574E-02 3.132146969E-02 -1.654732041E-02 5.670144781E-02
 3.412986696E-01 -1.135886684E-01 -3.567475826E-02 4.553467780E-02 3.096829355E-02 -1.624860242E-02 5.606188625E-02
 3.351098895E-01 -1.175725386E-01 -3.492927179E-02 4.494947568E-02 3.061274253E-02 -1.595287398E-02 5.543168262E-02
 3.289211392E-01 -1.215375140E-01 -3.417898715E-02 4.437412322E-02 3.025240079E-02 -1.564915478E-02 5.480873585E-02
 3.227323890E-01 -1.254652888E-01 -3.343157470E-02 4.380259663E-02 2.989018150E-02 -1.534971036E-02 5.419445783E-02
 3.165436387E-01 -1.293726265E-01 -3.267975152E-02 4.323705658E-02 2.952354029E-02 -1.504620165E-02 5.358755216E-02
 3.103548884E-01 -1.332480907E-01 -3.192685544E-02 4.266969860E-02 2.915290371E-02 -1.474608295E-02 5.299103260E-02
 3.041661084E-01 -1.370991766E-01 -3.117349558E-02 4.210150614E-02 2.877933532E-02 -1.444848441E-02 5.240235850E-02
 2.979773581E-01 -1.409082413E-01 -3.042584658E-02 4.153250530E-02 2.840016223E-02 -1.414934080E-02 5.182064325E-02
 2.917886078E-01 -1.446953416E-01 -2.967709303E-02 4.096351564E-02 2.801935561E-02 -1.385128126E-02 5.124294385E-02
 2.855998576E-01 -1.484205127E-01 -2.893255278E-02 4.039476812E-02 2.763318829E-02 -1.355176792E-02 5.067141727E-02
 2.794110775E-01 -1.521265507E-01 -2.818728238E-02 3.982701525E-02 2.724491246E-02 -1.325144898E-02 5.010232702E-02
 2.732223272E-01 -1.557731181E-01 -2.744100615E-02 3.926259279E-02 2.685024776E-02 -1.294807903E-02 4.954171181E-02
 2.670335770E-01 -1.593882889E-01 -2.669298090E-02 3.870433941E-02 2.644973062E-02 -1.264126226E-02 4.898664355E-02
 2.608448267E-01 -1.629650295E-01 -2.594946697E-02 3.815019131E-02 2.604667470E-02 -1.233444083E-02 4.843808711E-02
 2.546560466E-01 -1.664975882E-01 -2.519591898E-02 3.761098534E-02 2.563189529E-02 -1.202235557E-02 4.790350795E-02
 2.484673113E-01 -1.700119376E-01 -2.445096709E-02 3.707557544E-02 2.521404065E-02 -1.170974039E-02 4.737287760E-02
 2.422785461E-01 -1.735165119E-01 -2.371165715E-02 3.654135764E-02 2.478987910E-02 -1.139415707E-02 4.684342444E-02
 2.360897958E-01 -1.769996732E-01 -2.295165695E-02 3.601463512E-02 2.434628271E-02 -1.107526198E-02 4.631376639E-02
 2.299010307E-01 -1.804746538E-01 -2.220314555E-02 3.549096733E-02 2.389846928E-02 -1.075805444E-02 4.578479007E-02
 2.237122804E-01 -1.839457899E-01 -2.145618014E-02 3.496960178E-02 2.344202995E-02 -1.044038124E-02 4.525497928E-02
 2.175235152E-01 -1.874103993E-01 -2.070000023E-02 3.445160389E-02 2.297287434E-02 -1.012107916E-02 4.472406209E-02
 2.113347650E-01 -1.908679008E-01 -1.994192041E-02 3.393365070E-02 2.249146253E-02 -9.801673703E-03 4.419060796E-02
 2.051459998E-01 -1.943155378E-01 -1.919169538E-02 3.341393545E-02 2.200061269E-02 -9.480974637E-03 4.365638644E-02
 1.989572495E-01 -1.977555156E-01 -1.843842678E-02 3.289074823E-02 2.149566263E-02 -9.158193134E-03 4.311704263E-02
 1.927684844E-01 -2.011849731E-01 -1.768640988E-02 3.236395121E-02 2.097722515E-02 -8.834057488E-03 4.257252812E-02
 1.865797341E-01 -2.045840025E-01 -1.693554223E-02 3.182920441E-02 2.044276707E-02 -8.507547900E-03 4.201668873E-02
 1.803909838E-01 -2.079580277E-01 -1.618706994E-02 3.129172325E-02 1.989272423E-02 -8.179811761E-03 4.145670682E-02
 1.742022187E-01 -2.112940997E-01 -1.544039976E-02 3.075429983E-02 1.932650991E-02 -7.851014845E-03 4.089355096E-02
 1.680134684E-01 -2.145754099E-01 -1.469489001E-02 3.022057936E-02 1.874331385E-02 -7.520993706E-03 4.032792151E-02
 1.618247032E-01 -2.177877724E-01 -1.395026781E-02 2.969290130E-02 1.814229414E-02 -7.189570460E-03 3.975927085E-02
 1.556359529E-01 -2.209166735E-01 -1.320629194E-02 2.917227335E-02 1.752256602E-02 -6.856422406E-03 3.918632865E-02
 1.494471878E-01 -2.239504755E-01 -1.246328279E-02 2.865820937E-02 1.688314788E-02 -6.521169562E-03 3.860723600E-02
 1.432584375E-01 -2.268803567E-01 -1.172130741E-02 2.814932726E-02 1.622308604E-02 -6.183731835E-03 3.801949322E-02
 1.370696723E-01 -2.296956480E-01 -1.097934972E-02 2.764365450E-02 1.554155070E-02 -5.844536237E-03 3.742026538E-02
 1.308809221E-01 -2.323773503E-01 -1.023890357E-02 2.713926695E-02 1.483726501E-02 -5.503640976E-03 3.680520877E-02
 1.246921644E-01 -2.348905206E-01 -9.502351284E-03 2.663489059E-02 1.410835236E-02 -5.160618108E-03 3.616945818E-02
 1.185034066E-01 -2.372196317E-01 -8.774984628E-03 2.612964809E-02 1.335738227E-02 -4.815273453E-03 3.551155701E-02
 1.123146489E-01 -2.393410206E-01 -8.052598685E-03 2.562175319E-02 1.258376893E-02 -4.468169063E-03 3.482826054E-02
 1.061258912E-01 -2.412020713E-01 -7.334861439E-03 2.511010505E-02 1.178533956E-02 -4.118957557E-03 3.411331028E-02
 9.993714094E-02 -2.427270561E-01 -6.634604651E-03 2.459428087E-02 1.096327137E-02 -3.767693648E-03 3.336294368E-02
 9.374838322E-02 -2.439059615E-01 -5.944091827E-03 2.407386899E-02 1.011959929E-02 -3.414759180E-03 3.257589787E-02
 8.755962551E-02 -2.445567548E-01 -5.274518393E-03 2.354608849E-02 9.252095595E-03 -3.060518997E-03 3.173897788E-02
 8.137086779E-02 -2.446627766E-01 -4.621373489E-03 2.300920337E-02 8.365919814E-03 -2.705632942E-03 3.085218929E-02
 7.518211007E-02 -2.440019995E-01 -3.995638806E-03 2.245553397E-02 7.463209331E-03 -2.351884032E-03 2.989996411E-02
 6.899335235E-02 -2.424129099E-01 -3.393798368E-03 2.187245525E-02 6.548366044E-03 -2.000271576E-03 2.886662260E-02
 6.280459464E-02 -2.396957427E-01 -2.819526941E-03 2.124074660E-02 5.628335755E-03 -1.653122832E-03 2.773263119E-02
 5.661583692E-02 -2.355198413E-01 -2.283494221E-03 2.053416334E-02 4.713646602E-03 -1.315072295E-03 2.646854892E-02
 5.042708293E-02 -2.294860631E-01 -1.788703492E-03 1.970918663E-02 3.816783894E-03 -9.912739042E-04 2.502917498E-02
 4.423832521E-02 -2.210541368E-01 -1.342072152E-03 1.870371029E-02 2.955382224E-03 -6.897641579E-04 2.335146070E-02
 3.804956749E-02 -2.095070034E-01 -9.519075393E-04 1.742989197E-02 2.152269706E-03 -4.216416273E-04 2.134876139E-02
 3.186080977E-02 -1.939125657E-01 -6.284177653E-04 1.576678827E-02 1.435537124E-03 -2.015053033E-04 1.890712045E-02
 2.567205392E-02 -1.732086837E-01 -3.673008760E-04 1.355262194E-02 8.339373744E-04 -4.280846042E-05 1.587965526E-02
 1.948329620E-02 -1.454688013E-01 -1.835703151E-04 1.055665966E-02 3.917982394E-04 3.519617894E-05 1.207790431E-02
 1.329454035E-02 -1.096162796E-01 -6.675504846E-05 6.760324351E-03 1.207675232E-04 4.189650281E-05 7.559430785E-03
 7.105783094E-03 -6.425448507E-02 -1.201814302E-05 2.637923462E-03 1.364740274E-05 1.230497492E-05 2.904029330E-03
 9.170261328E-04 -9.077507071E-03 7.978028407E-06 6.307895819E-05 1.469694033E-09 -6.930133623E-08 6.921505701E-05
