%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 5.455276370E-01 3.317822516E-01 2.245519683E-02 4.177573323E-02 2.627374418E-02 -1.463931706E-02 5.087411404E-02
 5.393388867E-01 3.293721378E-01 2.243001759E-02 4.152580351E-02 2.615646459E-02 -1.448305883E-02 5.066444725E-02
 5.331501365E-01 3.269689083E-01 2.240413427E-02 4.127264023E-02 2.602940053E-02 -1.432291605E-02 5.044772103E-02
 5.269613862E-01 3.245702684E-01 2.237407491E-02 4.102121666E-02 2.590144239E-02 -1.416417304E-02 5.022954196E-02
 5.207726359E-01 3.221811652E-01 2.233359590E-02 4.077360407E-02 2.576429769E-02 -1.400677394E-02 5.000900105E-02
 5.145838261E-01 3.197939396E-01 2.229213342E-02 4.052589089E-02 2.562703751E-02 -1.384960767E-02 4.978800565E-02
 5.083950758E-01 3.174246848E-01 2.224400453E-02 4.028105736E-02 2.548168786E-02 -1.368853822E-02 4.956539720E-02
 5.022063255E-01 3.150004745E-01 2.222967334E-02 4.002960026E-02 2.533238195E-02 -1.352615282E-02 4.933125898E-02
 4.960175753E-01 3.125654459E-01 2.222217061E-02 3.977779672E-02 2.517318539E-02 -1.336281933E-02 4.908938706E-02
 4.898288250E-01 3.101321757E-01 2.221294865E-02 3.952647373E-02 2.501234785E-02 -1.319929026E-02 4.884694517E-02
 4.836400747E-01 3.077029884E-01 2.219911851E-02 3.927442431E-02 2.484543622E-02 -1.303465292E-02 4.860149696E-02
 4.774513245E-01 3.052784204E-01 2.218083292E-02 3.902408853E-02 2.467528731E-02 -1.286835782E-02 4.835553840E-02
 4.712625444E-01 3.028467596E-01 2.216004580E-02 3.877319396E-02 2.450049296E-02 -1.270294096E-02 4.810771719E-02
 4.650737941E-01 3.004202247E-01 2.213208564E-02 3.852755949E-02 2.432021312E-02 -1.253613364E-02 4.786140844E-02
 4.588850439E-01 2.980420589E-01 2.208240703E-02 3.828601167E-02 2.414087392E-02 -1.237189863E-02 4.762333632E-02
 4.526962936E-01 2.956566215E-01 2.202035300E-02 3.804837912E-02 2.395325899E-02 -1.220888644E-02 4.738523066E-02
 4.465075135E-01 2.932781875E-01 2.195643075E-02 3.781271726E-02 2.376562357E-02 -1.204426121E-02 4.714699090E-02
 4.403187633E-01 2.908767164E-01 2.187850699E-02 3.758436069E-02 2.356678247E-02 -1.188035961E-02 4.690817744E-02
 4.341300130E-01 2.884844840E-01 2.180008776E-02 3.735666350E-02 2.336749248E-02 -1.171484962E-02 4.666846991E-02
 4.279412627E-01 2.860750556E-01 2.171215042E-02 3.713178635E-02 2.316034213E-02 -1.154867373E-02 4.642755166E-02
 4.217525125E-01 2.836528420E-01 2.164249308E-02 3.690527380E-02 2.295232378E-02 -1.138085499E-02 4.618315399E-02
 4.155637324E-01 2.812168300E-01 2.158909105E-02 3.668076172E-02 2.274274081E-02 -1.120916847E-02 4.593833163E-02
 4.093749821E-01 2.787735164E-01 2.152975835E-02 3.645845503E-02 2.252915315E-02 -1.103693899E-02 4.569384083E-02
 4.031862319E-01 2.763463855E-01 2.146389708E-02 3.623905778E-02 2.231419273E-02 -1.086321566E-02 4.544966295E-02
 3.969974816E-01 2.739306688E-01 2.139141969E-02 3.602269292E-02 2.209634893E-02 -1.068908349E-02 4.520513117E-02
 3.908087015E-01 2.715162635E-01 2.131564170E-02 3.580737859E-02 2.187732048E-02 -1.051432453E-02 4.496116564E-02
 3.846199512E-01 2.691128850E-01 2.122228220E-02 3.559202328E-02 2.165220305E-02 -1.034117397E-02 4.471297935E-02
 3.784312010E-01 2.667040527E-01 2.111266181E-02 3.537332639E-02 2.142080665E-02 -1.016954519E-02 4.445822164E-02
 3.722424507E-01 2.642835975E-01 2.099022642E-02 3.515456989E-02 2.118495479E-02 -9.994942695E-03 4.420311749E-02
 3.660537004E-01 2.618715465E-01 2.086764947E-02 3.493465483E-02 2.094759978E-02 -9.821302257E-03 4.394368082E-02
 3.598649204E-01 2.594465911E-01 2.073224820E-02 3.471656516E-02 2.070589922E-02 -9.646180086E-03 4.368386418E-02
 3.536761701E-01 2.570267022E-01 2.059760876E-02 3.449845314E-02 2.046353929E-02 -9.471748956E-03 4.342213646E-02
 3.474874198E-01 2.545751333E-01 2.048854344E-02 3.428908810E-02 2.021954022E-02 -9.289487265E-03 4.316954687E-02
 3.412986696E-01 2.521312833E-01 2.038960159E-02 3.408085182E-02 1.997568086E-02 -9.106541984E-03 4.291754588E-02
 3.351098895E-01 2.496548593E-01 2.027352527E-02 3.387960792E-02 1.972494274E-02 -8.920910768E-03 4.266723990E-02
 3.289211392E-01 2.471858412E-01 2.015855722E-02 3.367907554E-02 1.947342791E-02 -8.735610172E-03 4.241576791E-02
 3.227323890E-01 2.446904927E-01 2.002933808E-02 3.348422423E-02 1.921495982E-02 -8.548448794E-03 4.216667637E-02
 3.165436387E-01 2.421883494E-01 1.989505626E-02 3.328921273E-02 1.895224489E-02 -8.362177759E-03 4.191494361E-02
 3.103548884E-01 2.396380454E-01 1.974084042E-02 3.309248388E-02 1.867693476E-02 -8.176987991E-03 4.166019335E-02
 3.041661084E-01 2.370867878E-01 1.958896220E-02 3.289628029E-02 1.839762554E-02 -7.991630584E-03 4.140170291E-02
 2.979773581E-01 2.345167994E-01 1.943174191E-02 3.270046785E-02 1.811274141E-02 -7.805825211E-03 4.114232212E-02
 2.917886078E-01 2.319262475E-01 1.926911063E-02 3.250281885E-02 1.782367565E-02 -7.618726697E-03 4.087990150E-02
 2.855998576E-01 2.293295264E-01 1.910433918E-02 3.230489418E-02 1.752996445E-02 -7.431027014E-03 4.061424360E-02
 2.794110775E-01 2.267279327E-01 1.896823011E-02 3.210723773E-02 1.723926328E-02 -7.241051644E-03 4.035445303E-02
 2.732223272E-01 2.241287380E-01 1.883133501E-02 3.191036358E-02 1.694646850E-02 -7.050543092E-03 4.009321705E-02
 2.670335770E-01 2.214939594E-01 1.867911220E-02 3.171055019E-02 1.664803550E-02 -6.857761648E-03 3.982631117E-02
 2.608448267E-01 2.188488692E-01 1.851904765E-02 3.151270002E-02 1.634739153E-02 -6.668527145E-03 3.955814615E-02
 2.546560466E-01 2.162058651E-01 1.835232787E-02 3.131705523E-02 1.604400016E-02 -6.481354125E-03 3.928899392E-02
 2.484673113E-01 2.134684324E-01 1.816523075E-02 3.111001104E-02 1.572706178E-02 -6.294063758E-03 3.900042549E-02
 2.422785461E-01 2.106695771E-01 1.796403155E-02 3.089511767E-02 1.540028770E-02 -6.110534072E-03 3.869840503E-02
 2.360897958E-01 2.078358084E-01 1.775196940E-02 3.067681566E-02 1.506900042E-02 -5.928179249E-03 3.839051723E-02
 2.299010307E-01 2.049595565E-01 1.753110997E-02 3.045265749E-02 1.473404653E-02 -5.746989977E-03 3.807554021E-02
 2.237122804E-01 2.020356953E-01 1.729998738E-02 3.022498637E-02 1.439377666E-02 -5.566668231E-03 3.775591776E-02
 2.175235152E-01 1.990689933E-01 1.706155390E-02 2.999493666E-02 1.404836215E-02 -5.387049168E-03 3.743215650E-02
 2.113347650E-01 1.960592419E-01 1.682533510E-02 2.976382524E-02 1.369824167E-02 -5.207548384E-03 3.710690141E-02
 2.051459998E-01 1.929717809E-01 1.658753306E-02 2.952668071E-02 1.333847363E-02 -5.029087421E-03 3.677536547E-02
 1.989572495E-01 1.898195148E-01 1.633730344E-02 2.929546311E-02 1.297529042E-02 -4.851045553E-03 3.644963726E-02
 1.927684844E-01 1.865848452E-01 1.607162878E-02 2.906649001E-02 1.260552276E-02 -4.674595315E-03 3.612409160E-02
 1.865797341E-01 1.832593828E-01 1.579020172E-02 2.883815579E-02 1.222717483E-02 -4.500638228E-03 3.579546511E-02
 1.803909838E-01 1.798273921E-01 1.549046859E-02 2.861008234E-02 1.183996629E-02 -4.329058342E-03 3.546377644E-02
 1.742022187E-01 1.762854457E-01 1.517269108E-02 2.838310786E-02 1.144343615E-02 -4.160391632E-03 3.512797877E-02
 1.680134684E-01 1.726229936E-01 1.483619865E-02 2.815633081E-02 1.103729941E-02 -3.994636238E-03 3.478628770E-02
 1.618247032E-01 1.688307077E-01 1.447985321E-02 2.792804688E-02 1.062143594E-02 -3.831570735E-03 3.443623334E-02
 1.556359529E-01 1.648936868E-01 1.410260517E-02 2.769587003E-02 1.019593701E-02 -3.670859383E-03 3.407482430E-02
 1.494471878E-01 1.607771218E-01 1.370521728E-02 2.745483816E-02 9.761611000E-03 -3.511588788E-03 3.369712830E-02
 1.432584375E-01 1.564947069E-01 1.328639966E-02 2.720337175E-02 9.317018092E-03 -3.353552427E-03 3.330029547E-02
 1.370696723E-01 1.520367712E-01 1.284710411E-02 2.693754807E-02 8.862026036E-03 -3.196568228E-03 3.288034722E-02
 1.308809221E-01 1.473840475E-01 1.238657720E-02 2.665213682E-02 8.396035992E-03 -3.040104872E-03 3.243187442E-02
 1.246921644E-01 1.425007433E-01 1.190180331E-02 2.633944154E-02 7.919058204E-03 -2.883800305E-03 3.194720671E-02
 1.185034066E-01 1.373889297E-01 1.139401458E-02 2.599563077E-02 7.432568353E-03 -2.727288753E-03 3.142346069E-02
 1.123146489E-01 1.320482045E-01 1.086713374E-02 2.561554499E-02 6.936703343E-03 -2.570546232E-03 3.085567243E-02
 1.061258912E-01 1.264385581E-01 1.031873561E-02 2.518795617E-02 6.431644317E-03 -2.413350623E-03 3.023264743E-02
 9.993714094E-02 1.205378994E-01 9.749375284E-03 2.470352873E-02 5.918145180E-03 -2.255433938E-03 2.954539470E-02
 9.374838322E-02 1.143601537E-01 9.160678834E-03 2.415994741E-02 5.398553330E-03 -2.097031567E-03 2.879265882E-02
 8.755962551E-02 1.078300551E-01 8.550466970E-03 2.353454381E-02 4.873222671E-03 -1.937789959E-03 2.795032971E-02
 8.137086779E-02 1.009763256E-01 7.919833064E-03 2.282781154E-02 4.345639143E-03 -1.777946716E-03 2.702056617E-02
 7.518211007E-02 9.374766797E-02 7.269781083E-03 2.201645076E-02 3.818120575E-03 -1.616703463E-03 2.598001808E-02
 6.899335235E-02 8.611873537E-02 6.596855354E-03 2.108139545E-02 3.294992493E-03 -1.453985344E-03 2.481167763E-02
 6.280459464E-02 7.807874680E-02 5.902275909E-03 2.000310645E-02 2.780843759E-03 -1.289344043E-03 2.349805459E-02
 5.661583692E-02 6.961391121E-02 5.191427190E-03 1.875230856E-02 2.281512134E-03 -1.121629728E-03 2.201125957E-02
 5.042708293E-02 6.071183085E-02 4.465164151E-03 1.729650609E-02 1.805229229E-03 -9.510871605E-04 2.031786554E-02
 4.423832521E-02 5.140226334E-02 3.729651915E-03 1.560392044E-02 1.361908042E-03 -7.784074987E-04 1.838028058E-02
 3.804956749E-02 4.176919535E-02 2.995384624E-03 1.364767738E-02 9.631073335E-04 -6.056995480E-04 1.615996845E-02
 3.186080977E-02 3.198271990E-02 2.280716551E-03 1.141390111E-02 6.210338324E-04 -4.366562935E-04 1.362577360E-02
 2.567205392E-02 2.236105129E-02 1.601245836E-03 8.925314993E-03 3.477307619E-04 -2.797735797E-04 1.077238191E-02
 1.948329620E-02 1.347575895E-02 9.940725286E-04 6.247929763E-03 1.571417815E-04 -1.478810009E-04 7.638254203E-03
 1.329454035E-02 6.064515095E-03 4.939861246E-04 3.573814407E-03 4.643514330E-05 -5.397558925E-05 4.426629283E-03
 7.105783094E-03 1.209002803E-03 1.491777221E-04 1.274749055E-03 5.308797427E-06 -8.740677913E-06 1.592373359E-03
 9.170261328E-04 -1.559123921E-04 1.849912951E-05 3.016487972E-05 8.353143066E-09 -1.861198484E-07 3.756353908E-05
