%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 5.764714479E-01 -3.164681420E-02 3.740238398E-02 4.304664955E-02 2.801272459E-02 -1.350963488E-02 4.973078147E-02
 5.702826381E-01 -3.705906123E-02 3.812341765E-02 4.256663844E-02 2.761653811E-02 -1.324505638E-02 4.911742732E-02
 5.640938878E-01 -4.237988591E-02 3.882224858E-02 4.208530113E-02 2.722753957E-02 -1.298369840E-02 4.850947857E-02
 5.579051375E-01 -4.759662971E-02 3.948649764E-02 4.160231724E-02 2.685167827E-02 -1.272894070E-02 4.791117460E-02
 5.517163873E-01 -5.271530896E-02 4.013446718E-02 4.112548009E-02 2.647691965E-02 -1.247640792E-02 4.732185975E-02
 5.455276370E-01 -5.761338398E-02 4.079546779E-02 4.064827412E-02 2.611078694E-02 -1.223462913E-02 4.674085230E-02
 5.393388867E-01 -6.242598593E-02 4.146010056E-02 4.016843438E-02 2.575494535E-02 -1.199622732E-02 4.616395384E-02
 5.331501365E-01 -6.710755825E-02 4.210495576E-02 3.968755901E-02 2.540636621E-02 -1.175892632E-02 4.559188336E-02
 5.269613862E-01 -7.175727934E-02 4.273414612E-02 3.920498863E-02 2.505898289E-02 -1.152203139E-02 4.502193257E-02
 5.207726359E-01 -7.632254809E-02 4.333972186E-02 3.871768713E-02 2.471156232E-02 -1.128458697E-02 4.445032030E-02
 5.145838261E-01 -8.081250638E-02 4.393101484E-02 3.822970018E-02 2.436831221E-02 -1.105046738E-02 4.388226196E-02
 5.083950758E-01 -8.523624390E-02 4.449791834E-02 3.773154318E-02 2.402809076E-02 -1.081626024E-02 4.330669343E-02
 5.022063255E-01 -8.967487514E-02 4.503031820E-02 3.723644093E-02 2.368638478E-02 -1.058098953E-02 4.273437336E-02
 4.960175753E-01 -9.402940422E-02 4.550595954E-02 3.675144538E-02 2.334744669E-02 -1.035161223E-02 4.217377305E-02
 4.898288250E-01 -9.840403497E-02 4.597774148E-02 3.625790402E-02 2.300957590E-02 -1.012156997E-02 4.160674661E-02
 4.836400747E-01 -1.026347652E-01 4.640791565E-02 3.578184545E-02 2.268132567E-02 -9.902366437E-03 4.105876386E-02
 4.774513245E-01 -1.068900600E-01 4.683852196E-02 3.530028090E-02 2.235291526E-02 -9.681619704E-03 4.050489515E-02
 4.712625444E-01 -1.110093892E-01 4.723301530E-02 3.483629227E-02 2.203042246E-02 -9.468069300E-03 3.996916860E-02
 4.650737941E-01 -1.151400879E-01 4.762727395E-02 3.437007964E-02 2.170807682E-02 -9.252768941E-03 3.942987695E-02
 4.588850439E-01 -1.191239059E-01 4.801328108E-02 3.391168267E-02 2.139036357E-02 -9.045544080E-03 3.890383989E-02
 4.526962936E-01 -1.230115891E-01 4.839044064E-02 3.345924243E-02 2.107615024E-02 -8.843626827E-03 3.838710114E-02
 4.465075135E-01 -1.268824488E-01 4.875050485E-02 3.301021084E-02 2.076396346E-02 -8.643708192E-03 3.787106276E-02
 4.403187633E-01 -1.306226999E-01 4.907806963E-02 3.257681802E-02 2.045807242E-02 -8.451633155E-03 3.737021610E-02
 4.341300130E-01 -1.343782395E-01 4.940813407E-02 3.214146942E-02 2.015150338E-02 -8.257980458E-03 3.686707467E-02
 4.279412627E-01 -1.379490197E-01 4.969135672E-02 3.172909841E-02 1.985614002E-02 -8.075110614E-03 3.638487309E-02
 4.217525125E-01 -1.415535063E-01 4.998097941E-02 3.131166101E-02 1.956024580E-02 -7.889668457E-03 3.589816019E-02
 4.155637324E-01 -1.450387686E-01 5.021195859E-02 3.090933152E-02 1.927716099E-02 -7.716801483E-03 3.543001413E-02
 4.093749821E-01 -1.484691650E-01 5.042647570E-02 3.051438555E-02 1.899765059E-02 -7.547970861E-03 3.496943042E-02
 4.031862319E-01 -1.518591791E-01 5.062988773E-02 3.012339771E-02 1.872409880E-02 -7.381448988E-03 3.451472521E-02
 3.969974816E-01 -1.551777869E-01 5.081517622E-02 2.974230610E-02 1.845791191E-02 -7.220140658E-03 3.407122195E-02
 3.908087015E-01 -1.584698707E-01 5.099030212E-02 2.936602011E-02 1.819396392E-02 -7.060772739E-03 3.363296762E-02
 3.846199512E-01 -1.616802365E-01 5.113712698E-02 2.900553308E-02 1.793622784E-02 -6.906277500E-03 3.321152553E-02
 3.784312010E-01 -1.649240106E-01 5.128569528E-02 2.864126302E-02 1.766966842E-02 -6.747451611E-03 3.278202936E-02
 3.722424507E-01 -1.680562794E-01 5.137526244E-02 2.830472775E-02 1.740976423E-02 -6.596116815E-03 3.237923607E-02
 3.660537004E-01 -1.712082028E-01 5.147086456E-02 2.796630934E-02 1.714919321E-02 -6.442920305E-03 3.197388351E-02
 3.598649204E-01 -1.742646992E-01 5.151972175E-02 2.765081637E-02 1.689196192E-02 -6.295385770E-03 3.158781305E-02
 3.536761701E-01 -1.773471981E-01 5.157776922E-02 2.733463794E-02 1.663232595E-02 -6.143228151E-03 3.119875118E-02
 3.474874198E-01 -1.803234518E-01 5.160142481E-02 2.703005075E-02 1.638240740E-02 -6.001088768E-03 3.082442284E-02
 3.412986696E-01 -1.832251102E-01 5.159830675E-02 2.673451416E-02 1.613788493E-02 -5.865089595E-03 3.046063706E-02
 3.351098895E-01 -1.861190200E-01 5.159229413E-02 2.643615939E-02 1.589123346E-02 -5.727498792E-03 3.009410389E-02
 3.289211392E-01 -1.889553070E-01 5.156254023E-02 2.614083700E-02 1.564383134E-02 -5.590962246E-03 2.973214909E-02
 3.227323890E-01 -1.917331964E-01 5.150681362E-02 2.584853023E-02 1.539698709E-02 -5.456310231E-03 2.937421016E-02
 3.165436387E-01 -1.944783032E-01 5.143799633E-02 2.555307560E-02 1.514701638E-02 -5.319320597E-03 2.901605517E-02
 3.103548884E-01 -1.971917897E-01 5.132075027E-02 2.526494861E-02 1.489243004E-02 -5.180144217E-03 2.866117656E-02
 3.041661084E-01 -1.998018920E-01 5.115418136E-02 2.498415485E-02 1.463965327E-02 -5.044363439E-03 2.831321768E-02
 2.979773581E-01 -2.024012208E-01 5.098330975E-02 2.470172383E-02 1.438258030E-02 -4.905203357E-03 2.796148881E-02
 2.917886078E-01 -2.049684972E-01 5.079869181E-02 2.442060784E-02 1.412272919E-02 -4.763919860E-03 2.760925330E-02
 2.855998576E-01 -2.074327171E-01 5.056937784E-02 2.414536290E-02 1.386313606E-02 -4.624345805E-03 2.726147696E-02
 2.794110775E-01 -2.098331898E-01 5.033935979E-02 2.386619337E-02 1.361201797E-02 -4.489641637E-03 2.691639774E-02
 2.732223272E-01 -2.120955288E-01 5.007070675E-02 2.359307930E-02 1.335979439E-02 -4.358195700E-03 2.657539584E-02
 2.670335770E-01 -2.143396437E-01 4.979853332E-02 2.332068235E-02 1.310522947E-02 -4.225770012E-03 2.623330802E-02
 2.608448267E-01 -2.164891064E-01 4.949104786E-02 2.305219881E-02 1.284933742E-02 -4.093739670E-03 2.589269727E-02
 2.546560466E-01 -2.185326666E-01 4.915989935E-02 2.279019542E-02 1.258875523E-02 -3.963004798E-03 2.555368841E-02
 2.484673113E-01 -2.205478102E-01 4.880021885E-02 2.252705209E-02 1.232059952E-02 -3.828151384E-03 2.520871349E-02
 2.422785461E-01 -2.224369645E-01 4.835402220E-02 2.227062173E-02 1.205066964E-02 -3.694881452E-03 2.486311831E-02
 2.360897958E-01 -2.242402881E-01 4.787078500E-02 2.201819234E-02 1.177245378E-02 -3.562320722E-03 2.451452054E-02
 2.299010307E-01 -2.259628922E-01 4.736544564E-02 2.176756226E-02 1.149283722E-02 -3.430782352E-03 2.416555956E-02
 2.237122804E-01 -2.275817990E-01 4.683319107E-02 2.152099460E-02 1.121321600E-02 -3.300976474E-03 2.381822281E-02
 2.175235152E-01 -2.290893793E-01 4.626335576E-02 2.128145657E-02 1.092761755E-02 -3.171409946E-03 2.347157151E-02
 2.113347650E-01 -2.304306775E-01 4.564904049E-02 2.105294541E-02 1.064207405E-02 -3.046069993E-03 2.313187718E-02
 2.051459998E-01 -2.315956354E-01 4.500891268E-02 2.083939500E-02 1.035876200E-02 -2.929879818E-03 2.280583419E-02
 1.989572495E-01 -2.326188833E-01 4.432923719E-02 2.063118666E-02 1.006955933E-02 -2.812850289E-03 2.248106152E-02
 1.927684844E-01 -2.334880829E-01 4.360684007E-02 2.042793855E-02 9.774124250E-03 -2.694891533E-03 2.215721272E-02
 1.865797341E-01 -2.341887504E-01 4.283992201E-02 2.022929303E-02 9.472296573E-03 -2.576240571E-03 2.183425240E-02
 1.803909838E-01 -2.346860319E-01 4.202145711E-02 2.003539912E-02 9.164044634E-03 -2.457538154E-03 2.151257545E-02
 1.742022187E-01 -2.349690348E-01 4.115119204E-02 1.984526403E-02 8.848585188E-03 -2.338306746E-03 2.119090781E-02
 1.680134684E-01 -2.350219041E-01 4.022792354E-02 1.965832151E-02 8.525404148E-03 -2.218294190E-03 2.086822875E-02
 1.618247032E-01 -2.348221689E-01 3.924949840E-02 1.947431453E-02 8.194045164E-03 -2.097446937E-03 2.054352872E-02
 1.556359529E-01 -2.343477756E-01 3.821379319E-02 1.929325238E-02 7.854395546E-03 -1.976065338E-03 2.021595836E-02
 1.494471878E-01 -2.335544229E-01 3.711075336E-02 1.911483705E-02 7.506321184E-03 -1.854695263E-03 1.988494396E-02
 1.432584375E-01 -2.324189246E-01 3.594437614E-02 1.893847063E-02 7.150016259E-03 -1.734393300E-03 1.954921335E-02
 1.370696723E-01 -2.309240550E-01 3.471950069E-02 1.876258105E-02 6.785357837E-03 -1.615389949E-03 1.920722984E-02
 1.308809221E-01 -2.290279120E-01 3.343537077E-02 1.858508959E-02 6.411634386E-03 -1.497513382E-03 1.885697991E-02
 1.246921644E-01 -2.266375721E-01 3.207936138E-02 1.840407029E-02 6.029617507E-03 -1.381507958E-03 1.849741302E-02
 1.185034066E-01 -2.237385809E-01 3.065197542E-02 1.821636222E-02 5.641653668E-03 -1.267864951E-03 1.812753081E-02
 1.123146489E-01 -2.203261256E-01 2.916372195E-02 1.801818050E-02 5.246334709E-03 -1.155545120E-03 1.774377003E-02
 1.061258912E-01 -2.162964195E-01 2.760760114E-02 1.780348271E-02 4.844358657E-03 -1.045062905E-03 1.734127849E-02
 9.993714094E-02 -2.115677446E-01 2.597768977E-02 1.756449230E-02 4.437813070E-03 -9.370346088E-04 1.691455953E-02
 9.374838322E-02 -2.061721832E-01 2.428678609E-02 1.729622111E-02 4.027796444E-03 -8.310810663E-04 1.646037959E-02
 8.755962551E-02 -1.998922676E-01 2.252402343E-02 1.698048972E-02 3.615596099E-03 -7.279292913E-04 1.596466266E-02
 8.137086779E-02 -1.927859485E-01 2.069970407E-02 1.661044173E-02 3.204533830E-03 -6.275704945E-04 1.542536076E-02
 7.518211007E-02 -1.847025007E-01 1.881960966E-02 1.616520993E-02 2.795789391E-03 -5.303483922E-04 1.482732594E-02
 6.899335235E-02 -1.755558997E-01 1.688795350E-02 1.562264189E-02 2.393929986E-03 -4.370442475E-04 1.415790804E-02
 6.280459464E-02 -1.653020233E-01 1.491557155E-02 1.496086828E-02 2.003340749E-03 -3.484366171E-04 1.340411603E-02
 5.661583692E-02 -1.538634151E-01 1.292499434E-02 1.415472291E-02 1.627343125E-03 -2.654986456E-04 1.254763827E-02
 5.042708293E-02 -1.411589682E-01 1.093256287E-02 1.317184325E-02 1.273413771E-03 -1.899756462E-04 1.156732347E-02
 4.423832521E-02 -1.271532178E-01 8.966637775E-03 1.198209636E-02 9.490445955E-04 -1.239004632E-04 1.044148859E-02
 3.804956749E-02 -1.118433028E-01 7.063617464E-03 1.055974793E-02 6.621221546E-04 -6.955107528E-05 9.149646387E-03
 3.186080977E-02 -9.526456147E-02 5.267902743E-03 8.889596909E-03 4.201461561E-04 -2.925181798E-05 7.676664740E-03
 2.567205392E-02 -7.760058343E-02 3.625881160E-03 6.984082516E-03 2.315925376E-04 -4.231462754E-06 6.028237287E-03
 1.948329620E-02 -5.898332968E-02 2.214562381E-03 4.890772514E-03 1.029787090E-04 5.234340279E-06 4.232620820E-03
 1.329454035E-02 -3.990382329E-02 1.087744953E-03 2.781029325E-03 3.013191053E-05 4.565354175E-06 2.420592820E-03
 7.105783094E-03 -2.087052912E-02 3.246921115E-04 9.675854817E-04 3.248004077E-06 8.841005865E-07 8.497207891E-04
 9.170261328E-04 -2.586002229E-03 1.726328378E-06 2.158132156E-05 2.839302404E-10 -1.047294362E-09 1.919160241E-05
